timestamp,device,packet_rate,byte_rate,conn_count,tcp_syn,udp_ratio,label
2024-01-01 10:01:05,webcam,1.784,6785.5,1,0,0.434,benign
2024-01-01 10:01:10,webcam,7.336,7358.2,1,1,0.257,benign
2024-01-01 10:01:15,baby_monitor,7.239,6533.7,4,2,0.355,benign
2024-01-01 10:01:20,webcam,16.708,4199.9,2,0,0.368,benign
2024-01-01 10:01:25,thermostat,9.957,1253.2,2,0,0.569,benign
2024-01-01 10:01:30,webcam,2.823,5469.5,1,1,0.35,benign
2024-01-01 10:01:35,webcam,11.706,8137.4,2,1,0.037,benign
2024-01-01 10:01:40,webcam,38.649,4946.9,2,0,0.395,benign
2024-01-01 10:01:45,doorbell,2.914,2015.3,3,0,0.318,benign
2024-01-01 10:01:50,thermostat,18.944,3987.7,2,0,0.395,benign
2024-01-01 10:01:55,webcam,9.138,4724.4,2,0,0.083,benign
2024-01-01 10:02:00,doorbell,7.618,3353.0,4,0,0.178,benign
2024-01-01 10:02:05,baby_monitor,7.082,1154.1,2,1,0.382,benign
2024-01-01 10:02:10,webcam,10.831,4853.2,4,1,0.197,benign
2024-01-01 10:02:15,webcam,7.648,3822.7,0,0,0.676,benign
2024-01-01 10:02:20,baby_monitor,5.253,7659.0,0,1,0.397,benign
2024-01-01 10:02:25,webcam,7.206,5151.6,1,0,0.126,benign
2024-01-01 10:02:30,doorbell,10.969,5704.4,3,1,0.198,benign
2024-01-01 10:02:35,baby_monitor,12.619,4821.4,5,3,0.276,benign
2024-01-01 10:02:40,webcam,87.747,10654.6,6,0,0.869,attack
2024-01-01 10:02:45,doorbell,9.763,2521.6,2,1,0.209,benign
2024-01-01 10:02:50,doorbell,16.126,3439.8,2,1,0.379,benign
2024-01-01 10:02:55,thermostat,8.517,6632.9,0,0,0.447,benign
2024-01-01 10:03:00,webcam,9.059,5314.2,0,0,0.349,benign
2024-01-01 10:03:05,webcam,8.84,4402.2,0,0,0.325,benign
2024-01-01 10:03:10,baby_monitor,49.755,21012.5,2,1,0.97,attack
2024-01-01 10:03:15,thermostat,13.615,5758.8,2,0,0.076,benign
2024-01-01 10:03:20,doorbell,7.5,7986.3,1,0,0.091,benign
2024-01-01 10:03:25,doorbell,5.994,5244.6,4,0,0.268,benign
2024-01-01 10:03:30,doorbell,14.099,3406.2,6,1,0.471,benign
2024-01-01 10:03:35,thermostat,13.653,4826.5,1,0,0.478,benign
2024-01-01 10:03:40,doorbell,17.251,5911.3,3,1,0.265,benign
2024-01-01 10:03:45,webcam,6.959,6493.5,2,1,0.169,benign
2024-01-01 10:03:50,thermostat,39.761,7730.2,3,0,0.987,attack
2024-01-01 10:03:55,baby_monitor,14.335,5380.6,4,1,0.276,benign
2024-01-01 10:04:00,doorbell,7.459,3654.1,1,0,0.14,benign
2024-01-01 10:04:05,thermostat,12.383,4150.1,0,0,0.436,benign
2024-01-01 10:04:10,doorbell,8.534,6268.8,3,0,0.19,benign
2024-01-01 10:04:15,thermostat,10.805,6119.4,1,0,0.313,benign
2024-01-01 10:04:20,doorbell,5.201,3982.8,2,0,0.066,benign
2024-01-01 10:04:25,webcam,9.706,4763.2,4,0,0.186,benign
2024-01-01 10:04:30,thermostat,1.457,4195.9,3,0,0.462,benign
2024-01-01 10:04:35,doorbell,15.574,9337.6,2,0,0.142,benign
2024-01-01 10:04:40,doorbell,13.111,5417.5,5,1,0.092,benign
2024-01-01 10:04:45,thermostat,5.805,3740.8,2,0,0.399,benign
2024-01-01 10:04:50,thermostat,67.755,16652.2,4,0,0.819,attack
2024-01-01 10:04:55,webcam,46.891,25740.8,6,2,0.919,attack
2024-01-01 10:05:00,thermostat,5.323,7687.5,4,1,0.144,benign
2024-01-01 10:05:05,webcam,7.229,8132.0,4,0,0.345,benign
2024-01-01 10:05:10,doorbell,5.472,6061.6,5,1,0.127,benign
2024-01-01 10:05:15,doorbell,10.941,4475.2,3,1,0.169,benign
2024-01-01 10:05:20,doorbell,7.08,4696.1,0,0,0.528,benign
2024-01-01 10:05:25,baby_monitor,3.269,4561.9,0,1,0.435,benign
2024-01-01 10:05:30,webcam,9.04,4394.4,4,2,0.468,benign
2024-01-01 10:05:35,webcam,13.851,6859.9,7,2,0.242,benign
2024-01-01 10:05:40,webcam,9.798,5001.1,1,1,0.513,benign
2024-01-01 10:05:45,baby_monitor,11.884,6457.1,0,0,0.114,benign
2024-01-01 10:05:50,doorbell,10.224,6014.8,1,0,0.257,benign
2024-01-01 10:05:55,webcam,12.869,3352.0,1,0,0.237,benign
2024-01-01 10:06:00,webcam,10.637,2424.2,3,1,0.048,benign
2024-01-01 10:06:05,webcam,8.813,3145.0,1,0,0.293,benign
2024-01-01 10:06:10,doorbell,9.743,4359.9,2,0,0.143,benign
2024-01-01 10:06:15,baby_monitor,17.537,5201.5,2,0,0.457,benign
2024-01-01 10:06:20,baby_monitor,12.184,4027.5,0,1,0.343,benign
2024-01-01 10:06:25,webcam,5.795,6054.6,6,0,0.494,benign
2024-01-01 10:06:30,thermostat,9.672,4208.5,1,0,0.505,benign
2024-01-01 10:06:35,baby_monitor,10.853,5385.4,8,4,0.412,benign
2024-01-01 10:06:40,thermostat,8.678,5176.4,3,1,0.143,benign
2024-01-01 10:06:45,doorbell,3.279,7601.6,3,3,0.295,benign
2024-01-01 10:06:50,webcam,22.163,13471.6,5,0,0.818,attack
2024-01-01 10:06:55,webcam,7.658,8312.6,2,0,0.153,benign
2024-01-01 10:07:00,webcam,20.095,4108.5,1,1,0.108,benign
2024-01-01 10:07:05,thermostat,11.595,2989.9,1,0,0.259,benign
2024-01-01 10:07:10,baby_monitor,4.117,4674.6,2,0,0.163,benign
2024-01-01 10:07:15,baby_monitor,8.935,9860.2,1,0,0.346,benign
2024-01-01 10:07:20,webcam,16.313,6342.8,1,0,0.41,benign
2024-01-01 10:07:25,doorbell,7.032,5904.4,4,1,0.056,benign
2024-01-01 10:07:30,baby_monitor,14.577,6192.8,4,0,0.24,benign
2024-01-01 10:07:35,thermostat,4.188,3845.6,0,0,0.086,benign
2024-01-01 10:07:40,doorbell,1.665,5489.1,9,3,0.486,benign
2024-01-01 10:07:45,baby_monitor,41.363,15807.9,5,0,0.779,attack
2024-01-01 10:07:50,baby_monitor,7.472,7713.6,2,0,0.189,benign
2024-01-01 10:07:55,webcam,3.362,4837.0,1,0,0.137,benign
2024-01-01 10:08:00,webcam,7.753,4432.6,2,1,0.488,benign
2024-01-01 10:08:05,webcam,10.18,3252.8,2,1,0.606,benign
2024-01-01 10:08:10,doorbell,11.412,5210.0,3,0,0.271,benign
2024-01-01 10:08:15,doorbell,2.182,5439.4,0,1,0.106,benign
2024-01-01 10:08:20,thermostat,21.335,7752.9,4,0,0.78,attack
2024-01-01 10:08:25,doorbell,9.591,5679.7,2,0,0.166,benign
2024-01-01 10:08:30,doorbell,11.4,5349.8,3,0,0.251,benign
2024-01-01 10:08:35,webcam,5.761,6520.2,2,0,0.288,benign
2024-01-01 10:08:40,webcam,8.469,6818.6,1,0,0.39,benign
2024-01-01 10:08:45,baby_monitor,7.022,5141.4,3,0,0.074,benign
2024-01-01 10:08:50,doorbell,10.336,3445.5,1,0,0.252,benign
2024-01-01 10:08:55,doorbell,54.61,8212.6,5,1,0.985,attack
2024-01-01 10:09:00,thermostat,7.955,7643.2,7,2,0.1,benign
2024-01-01 10:09:05,webcam,4.573,5248.2,1,0,0.311,benign
2024-01-01 10:09:10,doorbell,6.591,7619.2,2,0,0.219,benign
2024-01-01 10:09:15,webcam,19.015,5747.9,5,1,0.211,benign
2024-01-01 10:09:20,doorbell,6.099,6130.6,3,2,0.301,benign
2024-01-01 10:09:25,doorbell,5.043,6408.1,3,1,0.356,benign
2024-01-01 10:09:30,webcam,7.726,3165.3,4,0,0.173,benign
2024-01-01 10:09:35,webcam,8.936,5460.4,2,0,0.194,benign
2024-01-01 10:09:40,baby_monitor,7.228,3144.5,3,1,0.366,benign
2024-01-01 10:09:45,webcam,4.2,4572.6,3,1,0.307,benign
2024-01-01 10:09:50,webcam,10.793,5960.3,2,0,0.621,benign
2024-01-01 10:09:55,webcam,10.341,3462.0,5,2,0.207,benign
2024-01-01 10:10:00,doorbell,12.658,5839.0,6,2,0.475,benign
2024-01-01 10:10:05,thermostat,10.235,2752.4,4,1,0.403,benign
2024-01-01 10:10:10,doorbell,18.308,6715.0,1,0,0.326,benign
2024-01-01 10:10:15,baby_monitor,13.099,4003.3,3,0,0.387,benign
2024-01-01 10:10:20,doorbell,11.932,3459.3,1,1,0.537,benign
2024-01-01 10:10:25,webcam,15.54,2847.0,3,1,0.073,benign
2024-01-01 10:10:30,doorbell,9.953,4131.0,1,0,0.025,benign
2024-01-01 10:10:35,baby_monitor,8.553,2138.6,3,0,0.126,benign
2024-01-01 10:10:40,webcam,10.738,4177.4,2,0,0.142,benign
2024-01-01 10:10:45,webcam,3.187,6649.2,2,0,0.432,benign
2024-01-01 10:10:50,doorbell,9.968,4716.9,1,0,0.333,benign
2024-01-01 10:10:55,thermostat,18.734,8410.7,9,2,0.904,attack
2024-01-01 10:11:00,doorbell,11.266,5339.4,5,1,0.231,benign
2024-01-01 10:11:05,baby_monitor,14.596,5206.8,1,0,0.185,benign
2024-01-01 10:11:10,doorbell,35.312,29985.9,6,1,0.936,attack
2024-01-01 10:11:15,doorbell,6.6,6186.1,3,0,0.165,benign
2024-01-01 10:11:20,doorbell,13.539,5458.4,4,2,0.374,benign
2024-01-01 10:11:25,webcam,18.428,6357.6,4,1,0.371,benign
2024-01-01 10:11:30,webcam,14.765,4798.4,4,2,0.219,benign
2024-01-01 10:11:35,doorbell,4.787,4886.9,1,0,0.203,benign
2024-01-01 10:11:40,thermostat,12.031,7488.4,1,0,0.095,benign
2024-01-01 10:11:45,webcam,23.336,9203.1,7,0,0.958,attack
2024-01-01 10:11:50,webcam,8.163,6451.9,4,1,0.476,benign
2024-01-01 10:11:55,webcam,11.117,4833.8,2,0,0.47,benign
2024-01-01 10:12:00,webcam,10.463,4562.8,0,1,0.206,benign
2024-01-01 10:12:05,webcam,14.637,4170.7,1,1,0.041,benign
2024-01-01 10:12:10,doorbell,18.468,5230.5,2,1,0.332,benign
2024-01-01 10:12:15,doorbell,11.621,4934.7,3,0,0.155,benign
2024-01-01 10:12:20,baby_monitor,7.87,4377.9,0,0,0.441,benign
2024-01-01 10:12:25,baby_monitor,3.276,3946.0,1,0,0.318,benign
2024-01-01 10:12:30,webcam,36.829,6287.8,6,0,0.939,attack
2024-01-01 10:12:35,doorbell,8.953,3914.3,4,2,0.362,benign
2024-01-01 10:12:40,webcam,9.172,4231.6,3,0,0.277,benign
2024-01-01 10:12:45,webcam,9.513,5226.8,3,0,0.11,benign
2024-01-01 10:12:50,doorbell,11.381,7944.6,2,0,0.201,benign
2024-01-01 10:12:55,doorbell,11.532,4076.1,3,1,0.375,benign
2024-01-01 10:13:00,thermostat,8.224,3464.4,0,0,0.366,benign
2024-01-01 10:13:05,thermostat,8.912,3928.3,4,0,0.226,benign
2024-01-01 10:13:10,doorbell,6.964,5230.0,3,0,0.167,benign
2024-01-01 10:13:15,doorbell,6.598,5883.0,3,0,0.56,benign
2024-01-01 10:13:20,doorbell,6.582,6092.5,2,0,0.061,benign
2024-01-01 10:13:25,thermostat,8.863,6241.6,2,0,0.092,benign
2024-01-01 10:13:30,doorbell,5.971,6453.8,0,0,0.224,benign
2024-01-01 10:13:35,doorbell,1.565,4581.7,0,0,0.679,benign
2024-01-01 10:13:40,thermostat,7.806,8079.7,3,1,0.407,benign
2024-01-01 10:13:45,doorbell,4.943,4467.8,6,1,0.389,benign
2024-01-01 10:13:50,thermostat,9.814,5164.0,1,0,0.412,benign
2024-01-01 10:13:55,doorbell,6.951,6943.7,1,0,0.727,benign
2024-01-01 10:14:00,doorbell,11.445,5849.6,0,0,0.351,benign
2024-01-01 10:14:05,doorbell,5.182,1638.7,2,0,0.093,benign
2024-01-01 10:14:10,thermostat,3.626,5008.5,2,0,0.494,benign
2024-01-01 10:14:15,baby_monitor,8.922,6292.9,4,0,0.089,benign
2024-01-01 10:14:20,thermostat,25.89,9723.6,5,1,0.722,attack
2024-01-01 10:14:25,webcam,4.721,6126.0,3,2,0.353,benign
2024-01-01 10:14:30,thermostat,13.104,5585.2,0,0,0.093,benign
2024-01-01 10:14:35,doorbell,5.638,6775.9,2,0,0.148,benign
2024-01-01 10:14:40,doorbell,6.445,3962.1,1,1,0.593,benign
2024-01-01 10:14:45,baby_monitor,14.213,6493.8,1,0,0.409,benign
2024-01-01 10:14:50,doorbell,11.743,5239.4,7,2,0.046,benign
2024-01-01 10:14:55,doorbell,5.331,7649.1,5,3,0.143,benign
2024-01-01 10:15:00,doorbell,7.976,9179.1,1,1,0.267,benign
2024-01-01 10:15:05,doorbell,5.059,7307.5,1,0,0.141,benign
2024-01-01 10:15:10,doorbell,13.751,5720.8,2,0,0.341,benign
2024-01-01 10:15:15,webcam,13.747,8481.5,1,0,0.289,benign
2024-01-01 10:15:20,webcam,19.68,5905.2,4,2,0.27,benign
2024-01-01 10:15:25,baby_monitor,23.069,3638.1,3,2,0.345,benign
2024-01-01 10:15:30,thermostat,6.911,4941.1,3,1,0.165,benign
2024-01-01 10:15:35,doorbell,12.764,6142.5,3,1,0.194,benign
2024-01-01 10:15:40,doorbell,3.332,6238.9,0,0,0.332,benign
2024-01-01 10:15:45,webcam,10.156,3312.1,3,1,0.734,benign
2024-01-01 10:15:50,webcam,11.295,3359.7,3,1,0.47,benign
2024-01-01 10:15:55,doorbell,5.794,4488.0,1,0,0.327,benign
2024-01-01 10:16:00,webcam,6.703,5801.8,5,1,0.174,benign
2024-01-01 10:16:05,webcam,13.789,5993.8,3,0,0.412,benign
2024-01-01 10:16:10,webcam,11.422,5212.0,3,1,0.148,benign
2024-01-01 10:16:15,webcam,18.549,3748.4,2,0,0.094,benign
2024-01-01 10:16:20,doorbell,17.583,7605.4,1,0,0.07,benign
2024-01-01 10:16:25,baby_monitor,15.829,9226.1,6,1,0.972,attack
2024-01-01 10:16:30,thermostat,7.246,6953.5,3,1,0.644,benign
2024-01-01 10:16:35,doorbell,5.492,6108.2,2,1,0.254,benign
2024-01-01 10:16:40,baby_monitor,13.004,6920.5,5,0,0.209,benign
2024-01-01 10:16:45,webcam,10.614,4333.4,2,1,0.339,benign
2024-01-01 10:16:50,baby_monitor,5.683,4786.0,2,0,0.16,benign
2024-01-01 10:16:55,thermostat,6.132,5082.6,4,2,0.072,benign
2024-01-01 10:17:00,webcam,15.84,4285.4,1,0,0.072,benign
2024-01-01 10:17:05,doorbell,7.642,5337.9,3,1,0.263,benign
2024-01-01 10:17:10,doorbell,3.032,7368.6,2,1,0.634,benign
2024-01-01 10:17:15,webcam,5.429,3054.7,3,0,0.276,benign
2024-01-01 10:17:20,webcam,20.267,4014.2,3,2,0.179,benign
2024-01-01 10:17:25,doorbell,14.398,3851.4,2,1,0.382,benign
2024-01-01 10:17:30,doorbell,4.894,4858.4,3,0,0.108,benign
2024-01-01 10:17:35,thermostat,10.154,4796.7,2,0,0.478,benign
2024-01-01 10:17:40,baby_monitor,64.802,22369.1,5,0,0.922,attack
2024-01-01 10:17:45,webcam,3.821,5050.6,4,0,0.338,benign
2024-01-01 10:17:50,doorbell,14.696,5454.3,3,1,0.407,benign
2024-01-01 10:17:55,doorbell,11.373,5597.7,4,2,0.174,benign
2024-01-01 10:18:00,doorbell,6.511,5368.1,6,0,0.229,benign
2024-01-01 10:18:05,baby_monitor,12.19,6055.0,3,0,0.207,benign
2024-01-01 10:18:10,doorbell,10.682,4816.5,3,1,0.527,benign
2024-01-01 10:18:15,webcam,11.013,7469.6,0,0,0.331,benign
2024-01-01 10:18:20,doorbell,9.988,8812.4,5,1,0.164,benign
2024-01-01 10:18:25,webcam,6.021,6059.3,2,0,0.047,benign
2024-01-01 10:18:30,thermostat,6.582,5342.0,1,0,0.231,benign
2024-01-01 10:18:35,thermostat,8.342,5936.9,4,1,0.362,benign
2024-01-01 10:18:40,doorbell,9.534,3348.5,4,1,0.396,benign
2024-01-01 10:18:45,doorbell,12.514,5270.2,3,0,0.368,benign
2024-01-01 10:18:50,doorbell,20.483,3903.0,4,1,0.328,benign
2024-01-01 10:18:55,baby_monitor,10.369,5765.0,1,0,0.297,benign
2024-01-01 10:19:00,baby_monitor,51.28,8389.9,5,2,0.715,attack
2024-01-01 10:19:05,webcam,13.683,4482.8,1,0,0.251,benign
2024-01-01 10:19:10,webcam,12.809,2192.0,5,2,0.447,benign
2024-01-01 10:19:15,thermostat,5.908,3240.1,0,1,0.129,benign
2024-01-01 10:19:20,doorbell,16.5,5532.3,2,0,0.124,benign
2024-01-01 10:19:25,baby_monitor,15.357,3696.7,2,0,0.167,benign
2024-01-01 10:19:30,webcam,9.926,6595.7,1,1,0.296,benign
2024-01-01 10:19:35,webcam,6.083,3569.2,4,1,0.159,benign
2024-01-01 10:19:40,webcam,9.464,5679.9,1,1,0.417,benign
2024-01-01 10:19:45,doorbell,4.082,3857.2,4,1,0.061,benign
2024-01-01 10:19:50,doorbell,17.452,5578.2,2,0,0.466,benign
2024-01-01 10:19:55,thermostat,6.875,2697.8,1,0,0.354,benign
2024-01-01 10:20:00,doorbell,8.143,4320.2,1,0,0.535,benign
2024-01-01 10:20:05,webcam,16.901,3730.7,3,2,0.404,benign
2024-01-01 10:20:10,doorbell,56.967,23677.2,5,0,0.885,attack
2024-01-01 10:20:15,webcam,10.871,5693.4,0,0,0.236,benign
2024-01-01 10:20:20,doorbell,18.611,3151.1,3,1,0.22,benign
2024-01-01 10:20:25,webcam,5.815,4695.2,1,0,0.435,benign
2024-01-01 10:20:30,thermostat,10.874,3841.5,0,0,0.324,benign
2024-01-01 10:20:35,doorbell,14.513,23140.5,10,1,0.777,attack
2024-01-01 10:20:40,webcam,14.943,6907.3,2,0,0.094,benign
2024-01-01 10:20:45,webcam,14.711,2837.5,5,0,0.287,benign
2024-01-01 10:20:50,thermostat,19.198,6240.1,2,1,0.448,benign
2024-01-01 10:20:55,baby_monitor,9.332,3765.1,4,0,0.467,benign
2024-01-01 10:21:00,thermostat,21.558,4620.6,1,1,0.336,benign
2024-01-01 10:21:05,doorbell,5.6,5048.4,3,1,0.432,benign
2024-01-01 10:21:10,doorbell,38.558,21209.2,8,0,0.803,attack
2024-01-01 10:21:15,doorbell,18.642,8577.1,4,0,0.705,attack
2024-01-01 10:21:20,webcam,10.207,6252.1,2,0,0.445,benign
2024-01-01 10:21:25,doorbell,5.947,3242.7,1,0,0.322,benign
2024-01-01 10:21:30,webcam,14.961,3139.1,1,0,0.058,benign
2024-01-01 10:21:35,webcam,11.54,5042.7,3,1,0.344,benign
2024-01-01 10:21:40,doorbell,5.365,5032.6,1,0,0.474,benign
2024-01-01 10:21:45,thermostat,49.372,2340.9,6,1,0.993,attack
2024-01-01 10:21:50,doorbell,48.762,19453.8,4,0,0.928,attack
2024-01-01 10:21:55,doorbell,12.04,1791.3,4,0,0.061,benign
2024-01-01 10:22:00,thermostat,19.049,11119.9,8,2,0.791,attack
2024-01-01 10:22:05,webcam,8.704,6991.4,5,1,0.392,benign
2024-01-01 10:22:10,thermostat,12.728,8313.8,5,1,0.276,benign
2024-01-01 10:22:15,webcam,8.324,4455.4,1,0,0.244,benign
2024-01-01 10:22:20,doorbell,5.564,2850.6,3,0,0.059,benign
2024-01-01 10:22:25,thermostat,15.72,6935.8,2,1,0.186,benign
2024-01-01 10:22:30,thermostat,8.158,6297.7,2,0,0.504,benign
2024-01-01 10:22:35,thermostat,18.03,4266.5,5,1,0.462,benign
2024-01-01 10:22:40,doorbell,7.264,4076.4,5,1,0.3,benign
2024-01-01 10:22:45,webcam,7.937,3923.9,2,1,0.022,benign
2024-01-01 10:22:50,webcam,6.996,4483.1,0,0,0.557,benign
2024-01-01 10:22:55,doorbell,8.636,5474.1,4,0,0.35,benign
2024-01-01 10:23:00,baby_monitor,11.456,4151.0,3,1,0.181,benign
2024-01-01 10:23:05,doorbell,5.708,4340.6,5,0,0.211,benign
2024-01-01 10:23:10,baby_monitor,5.185,5961.9,0,0,0.363,benign
2024-01-01 10:23:15,webcam,3.777,2776.4,1,0,0.275,benign
2024-01-01 10:23:20,doorbell,3.53,4436.1,2,0,0.302,benign
2024-01-01 10:23:25,webcam,4.617,2486.1,1,0,0.05,benign
2024-01-01 10:23:30,baby_monitor,7.241,5162.6,4,1,0.17,benign
2024-01-01 10:23:35,thermostat,41.791,6773.0,4,1,0.739,attack
2024-01-01 10:23:40,thermostat,11.173,6335.0,4,1,0.033,benign
2024-01-01 10:23:45,thermostat,9.911,3028.0,0,0,0.142,benign
2024-01-01 10:23:50,thermostat,17.11,2341.1,0,0,0.2,benign
2024-01-01 10:23:55,thermostat,19.521,4454.6,3,1,0.102,benign
2024-01-01 10:24:00,doorbell,8.176,7566.7,4,2,0.173,benign
2024-01-01 10:24:05,webcam,5.756,6066.8,4,0,0.455,benign
2024-01-01 10:24:10,doorbell,22.16,2116.5,3,1,0.663,benign
2024-01-01 10:24:15,baby_monitor,15.48,2985.3,1,0,0.053,benign
2024-01-01 10:24:20,baby_monitor,14.973,4406.6,2,0,0.266,benign
2024-01-01 10:24:25,doorbell,7.103,8357.5,1,1,0.403,benign
2024-01-01 10:24:30,thermostat,13.573,3591.6,3,1,0.462,benign
2024-01-01 10:24:35,baby_monitor,9.947,3603.7,3,1,0.454,benign
2024-01-01 10:24:40,doorbell,9.017,7291.1,3,0,0.533,benign
2024-01-01 10:24:45,webcam,9.01,5292.4,0,0,0.264,benign
2024-01-01 10:24:50,baby_monitor,26.391,13453.9,4,0,0.973,attack
2024-01-01 10:24:55,doorbell,17.359,3909.4,0,0,0.101,benign
2024-01-01 10:25:00,thermostat,22.989,4847.5,2,0,0.182,benign
2024-01-01 10:25:05,doorbell,7.693,6973.4,4,0,0.174,benign
2024-01-01 10:25:10,baby_monitor,10.204,4782.7,2,0,0.116,benign
2024-01-01 10:25:15,baby_monitor,8.913,6684.6,3,0,0.14,benign
2024-01-01 10:25:20,baby_monitor,11.347,5580.9,4,1,0.044,benign
2024-01-01 10:25:25,webcam,8.405,3440.6,2,1,0.079,benign
2024-01-01 10:25:30,baby_monitor,21.264,4975.5,3,0,0.492,benign
2024-01-01 10:25:35,thermostat,6.71,6472.1,3,1,0.273,benign
2024-01-01 10:25:40,doorbell,7.698,6004.1,3,0,0.454,benign
2024-01-01 10:25:45,thermostat,7.153,4939.6,1,1,0.254,benign
2024-01-01 10:25:50,doorbell,8.712,2162.4,2,0,0.106,benign
2024-01-01 10:25:55,webcam,4.788,2306.0,1,0,0.339,benign
2024-01-01 10:26:00,doorbell,7.218,2625.0,0,0,0.107,benign
2024-01-01 10:26:05,doorbell,11.297,4234.3,2,0,0.544,benign
2024-01-01 10:26:10,doorbell,11.259,4434.3,1,0,0.517,benign
2024-01-01 10:26:15,thermostat,10.468,2786.9,7,3,0.244,benign
2024-01-01 10:26:20,doorbell,60.836,19676.8,4,0,0.795,attack
2024-01-01 10:26:25,thermostat,11.498,3104.3,2,1,0.323,benign
2024-01-01 10:26:30,doorbell,16.442,2944.2,2,2,0.081,benign
2024-01-01 10:26:35,doorbell,22.996,5132.4,5,0,0.299,benign
2024-01-01 10:26:40,webcam,13.725,6460.9,2,1,0.39,benign
2024-01-01 10:26:45,thermostat,4.8,8082.3,2,1,0.232,benign
2024-01-01 10:26:50,doorbell,10.656,5873.8,0,0,0.336,benign
2024-01-01 10:26:55,webcam,9.956,7369.7,1,0,0.514,benign
2024-01-01 10:27:00,baby_monitor,18.017,3181.9,0,0,0.13,benign
2024-01-01 10:27:05,webcam,8.86,8239.6,4,0,0.125,benign
2024-01-01 10:27:10,doorbell,6.27,2207.8,1,1,0.31,benign
2024-01-01 10:27:15,doorbell,7.418,4244.2,4,2,0.615,benign
2024-01-01 10:27:20,baby_monitor,4.893,5841.0,3,1,0.195,benign
2024-01-01 10:27:25,doorbell,1.536,2592.2,2,0,0.199,benign
2024-01-01 10:27:30,baby_monitor,21.31,3609.4,2,0,0.575,benign
2024-01-01 10:27:35,webcam,9.415,3371.1,3,1,0.236,benign
2024-01-01 10:27:40,baby_monitor,5.131,4534.7,3,1,0.203,benign
2024-01-01 10:27:45,thermostat,18.744,7132.4,2,1,0.045,benign
2024-01-01 10:27:50,baby_monitor,20.165,5025.2,3,1,0.235,benign
2024-01-01 10:27:55,webcam,10.111,4305.4,3,1,0.146,benign
2024-01-01 10:28:00,thermostat,4.667,673.5,5,2,0.143,benign
2024-01-01 10:28:05,webcam,7.504,5700.1,0,0,0.234,benign
2024-01-01 10:28:10,webcam,8.42,6185.0,1,0,0.236,benign
2024-01-01 10:28:15,webcam,35.315,6886.6,10,2,0.82,attack
2024-01-01 10:28:20,baby_monitor,5.46,4899.5,3,1,0.28,benign
2024-01-01 10:28:25,baby_monitor,57.42,14298.6,4,0,0.773,attack
2024-01-01 10:28:30,thermostat,2.872,6446.9,0,0,0.404,benign
2024-01-01 10:28:35,webcam,15.257,3912.8,1,0,0.319,benign
2024-01-01 10:28:40,webcam,16.696,3687.0,3,1,0.131,benign
2024-01-01 10:28:45,thermostat,7.858,4315.3,1,0,0.416,benign
2024-01-01 10:28:50,doorbell,34.002,22789.3,8,0,0.996,attack
2024-01-01 10:28:55,doorbell,17.628,6565.8,1,0,0.377,benign
2024-01-01 10:29:00,webcam,12.511,4968.0,1,0,0.231,benign
2024-01-01 10:29:05,doorbell,7.991,6529.7,2,1,0.103,benign
2024-01-01 10:29:10,doorbell,8.441,1447.0,3,0,0.457,benign
2024-01-01 10:29:15,doorbell,49.692,22097.7,6,1,0.956,attack
2024-01-01 10:29:20,doorbell,20.439,3321.9,1,0,0.253,benign
2024-01-01 10:29:25,doorbell,8.564,7650.5,3,0,0.324,benign
2024-01-01 10:29:30,baby_monitor,7.876,3403.6,2,0,0.232,benign
2024-01-01 10:29:35,webcam,9.53,3720.9,3,1,0.148,benign
2024-01-01 10:29:40,webcam,9.556,5843.6,3,1,0.036,benign
2024-01-01 10:29:45,thermostat,10.799,5988.4,3,0,0.38,benign
2024-01-01 10:29:50,doorbell,9.072,4330.5,3,1,0.508,benign
2024-01-01 10:29:55,baby_monitor,15.664,5557.1,5,0,0.579,benign
2024-01-01 10:30:00,thermostat,6.035,5743.1,5,3,0.335,benign
2024-01-01 10:30:05,doorbell,11.341,5589.7,4,2,0.094,benign
2024-01-01 10:30:10,webcam,11.542,4393.2,1,0,0.144,benign
2024-01-01 10:30:15,baby_monitor,6.301,5757.8,4,1,0.354,benign
2024-01-01 10:30:20,baby_monitor,11.29,7109.6,2,1,0.239,benign
2024-01-01 10:30:25,webcam,11.678,3161.8,1,0,0.029,benign
2024-01-01 10:30:30,webcam,2.174,3739.9,2,1,0.22,benign
2024-01-01 10:30:35,doorbell,5.752,5040.9,2,1,0.213,benign
2024-01-01 10:30:40,baby_monitor,18.29,3415.7,7,2,0.098,benign
2024-01-01 10:30:45,doorbell,7.039,2294.9,4,1,0.22,benign
2024-01-01 10:30:50,baby_monitor,5.125,6639.7,2,1,0.09,benign
2024-01-01 10:30:55,webcam,3.446,1656.8,3,1,0.352,benign
2024-01-01 10:31:00,webcam,5.488,4396.4,3,1,0.207,benign
2024-01-01 10:31:05,webcam,8.894,6138.4,5,0,0.096,benign
2024-01-01 10:31:10,doorbell,4.938,5400.0,4,0,0.447,benign
2024-01-01 10:31:15,doorbell,12.585,4419.1,1,0,0.278,benign
2024-01-01 10:31:20,doorbell,6.245,3353.8,2,0,0.338,benign
2024-01-01 10:31:25,doorbell,52.021,17175.5,5,0,0.722,attack
2024-01-01 10:31:30,thermostat,17.111,3517.4,3,3,0.514,benign
2024-01-01 10:31:35,webcam,16.633,5398.9,3,1,0.213,benign
